start,kind,iteration,value,g_norm
1,warm,0,-7.420890150642e-01,1.718649e-01
1,warm,1,-7.481933778490e-01,6.365414e-02
1,warm,2,-7.491277057778e-01,2.683899e-02
1,warm,3,-7.499042649556e-01,3.081542e-02
1,warm,4,-7.504775160485e-01,2.762864e-02
1,warm,5,-7.507436636037e-01,1.202945e-02
1,warm,6,-7.507980118743e-01,5.579369e-03
1,warm,7,-7.508387581851e-01,5.386213e-03
1,warm,8,-7.508765042920e-01,4.822351e-03
1,warm,9,-7.508882085678e-01,2.883346e-03
1,warm,10,-7.508906901438e-01,1.198132e-03
1,warm,11,-7.508930904165e-01,1.048346e-03
1,warm,12,-7.508930025835e-01,5.819015e-04
1,warm,13,-7.508932551907e-01,2.161860e-04
1,warm,14,-7.508938183223e-01,1.150407e-04
1,warm,15,-7.508934199715e-01,1.278184e-04
1,warm,16,-7.508934339754e-01,1.222485e-04
1,warm,17,-7.508938325887e-01,7.265061e-05
1,warm,18,-7.508932090570e-01,3.231084e-05
1,warm,19,-7.508935430937e-01,1.234189e-05
1,warm,20,-7.508940893926e-01,2.056360e-05
1,warm,21,-7.508938291216e-01,1.322851e-05
1,warm,22,-7.508933384323e-01,9.771436e-06
1,warm,23,-7.508935155822e-01,8.285046e-06
1,warm,24,-7.508939684536e-01,1.212209e-05
1,warm,25,-7.508936368459e-01,1.178682e-05
1,warm,26,-7.508938366910e-01,9.790063e-06
1,warm,27,-7.508940687856e-01,6.720424e-06
1,warm,28,-7.508939026953e-01,1.627207e-05
1,warm,29,-7.508933879118e-01,6.377697e-06
1,warm,30,-7.508931441831e-01,1.472235e-05
1,warm,31,-7.508933005205e-01,1.537800e-05
1,warm,32,-7.508937552547e-01,5.979091e-06
1,warm,33,-7.508933624588e-01,1.067668e-05
1,warm,34,-7.508935500512e-01,1.370907e-05
1,warm,35,-7.508935091545e-01,4.153699e-06
1,warm,36,-7.508937864689e-01,5.066395e-06
1,warm,37,-7.508938945110e-01,9.730458e-06
1,warm,38,-7.508935854083e-01,4.112720e-06
1,warm,39,-7.508935062467e-01,1.455098e-05
1,warm,40,-7.508941422362e-01,6.441027e-06
1,warm,41,-7.508935275560e-01,3.520399e-06
1,warm,42,-7.508934981570e-01,9.141862e-06
1,warm,43,-7.508935506245e-01,4.664063e-06
1,warm,44,-7.508932395788e-01,1.049042e-05
1,warm,45,-7.508936763889e-01,1.937151e-05
1,warm,46,-7.508938974467e-01,9.596348e-06
1,warm,47,-7.508938047047e-01,7.808208e-06
1,warm,48,-7.508940895320e-01,5.584210e-06
1,warm,49,-7.508938166014e-01,3.524125e-06
1,warm,50,-7.508932455126e-01,6.414950e-06
1,warm,51,-7.508934335332e-01,5.543232e-06
1,warm,52,-7.508934253860e-01,1.001358e-05
1,warm,53,-7.508937478933e-01,1.311302e-05
1,warm,54,-7.508939000758e-01,8.106232e-06
1,warm,55,-7.508937639146e-01,9.305775e-06
1,warm,56,-7.508934940929e-01,2.634525e-05
1,warm,57,-7.508936941219e-01,9.119511e-06
1,warm,58,-7.508935063860e-01,8.940697e-06
1,warm,59,-7.508941680555e-01,3.457069e-06
1,warm,60,-7.508935557734e-01,4.827976e-06
1,warm,61,-7.508934038274e-01,5.364418e-06
1,warm,62,-7.508932986745e-01,8.195639e-06
1,warm,63,-7.508938244008e-01,1.382828e-05
1,warm,64,-7.508938158384e-01,8.285046e-06
1,warm,65,-7.508935853088e-01,1.326948e-05
1,warm,66,-7.508942676924e-01,8.232892e-06
1,warm,67,-7.508938424270e-01,8.106232e-06
1,warm,68,-7.508940117211e-01,1.014769e-05
1,warm,69,-7.508942499192e-01,5.092472e-06
1,warm,70,-7.508938153440e-01,7.171184e-06
1,warm,71,-7.508934882145e-01,1.364946e-05
1,warm,72,-7.508935954893e-01,1.698732e-05
1,warm,73,-7.508928870711e-01,1.728535e-05
1,warm,74,-7.508938727827e-01,9.536743e-06
1,warm,75,-7.508932717739e-01,8.821487e-06
1,warm,76,-7.508935116370e-01,3.993511e-06
1,warm,77,-7.508943289658e-01,8.583069e-06
1,warm,78,-7.508940013627e-01,4.649162e-06
1,warm,79,-7.508934451451e-01,3.457069e-06
1,warm,80,-7.508937967197e-01,1.476705e-05
1,warm,81,-7.508938056939e-01,6.455928e-06
1,warm,82,-7.508936326566e-01,6.794930e-06
1,warm,83,-7.508935514116e-01,1.829863e-05
1,warm,84,-7.508939336062e-01,1.996756e-05
1,warm,85,-7.508932991821e-01,6.131828e-06
1,warm,86,-7.508936739218e-01,1.259148e-05
1,warm,87,-7.508933542060e-01,1.066923e-05
1,warm,88,-7.508937703320e-01,8.508563e-06
1,warm,89,-7.508938920089e-01,6.824732e-06
1,warm,90,-7.508943206883e-01,7.450581e-06
1,warm,91,-7.508937461979e-01,1.329184e-05
1,warm,92,-7.508937759747e-01,4.600734e-06
1,warm,93,-7.508930957355e-01,1.207739e-05
1,warm,94,-7.508928193044e-01,9.678304e-06
1,warm,95,-7.508936242148e-01,1.233816e-05
1,warm,96,-7.508936879453e-01,6.034970e-06
1,warm,97,-7.508942864317e-01,4.980713e-06
1,warm,98,-7.508936861615e-01,1.072884e-05
1,warm,99,-7.508932835529e-01,1.003593e-05
1,warm,100,-7.508936858733e-01,3.300607e-06
1,warm,100,-7.508936858733e-01,3.300607e-06
1,warm,101,-7.508931714826e-01,6.139278e-06
1,warm,102,-7.508932123982e-01,1.567602e-05
1,warm,103,-7.508928369623e-01,1.192093e-05
1,warm,104,-7.508941378596e-01,1.680106e-05
1,warm,105,-7.508934677841e-01,4.649162e-06
1,warm,106,-7.508936908152e-01,9.976327e-06
1,warm,107,-7.508937196636e-01,2.324581e-05
1,warm,108,-7.508933169252e-01,9.059906e-06
1,warm,109,-7.508937937886e-01,3.136694e-06
1,warm,110,-7.508933123468e-01,1.430511e-05
1,warm,111,-7.508935952317e-01,2.823770e-06
1,warm,112,-7.508932893109e-01,6.563962e-06
1,warm,113,-7.508933868422e-01,9.678304e-06
1,warm,114,-7.508934782949e-01,1.060963e-05
1,warm,115,-7.508937405554e-01,5.684793e-06
1,warm,116,-7.508937849890e-01,3.159046e-06
1,warm,117,-7.508936166821e-01,7.383525e-06
1,warm,118,-7.508939003114e-01,5.364418e-06
