start,kind,iteration,value,g_norm
1,warm,0,-7.813667474559e-01,2.174696e-01
1,warm,1,-7.865538049634e-01,1.354523e-01
1,warm,2,-7.900662917138e-01,2.114124e-02
1,warm,3,-7.909555522853e-01,3.748300e-02
1,warm,4,-7.914996890079e-01,2.742969e-02
1,warm,5,-7.920107756741e-01,1.851231e-02
1,warm,6,-7.921894502475e-01,6.999347e-03
1,warm,7,-7.922256244139e-01,7.872191e-03
1,warm,8,-7.922819303783e-01,6.757209e-03
1,warm,9,-7.923566082010e-01,5.856659e-03
1,warm,10,-7.923762902333e-01,2.937237e-03
1,warm,11,-7.923835703932e-01,2.309401e-03
1,warm,12,-7.923871040777e-01,1.393467e-03
1,warm,13,-7.923888320752e-01,1.104826e-03
1,warm,14,-7.923902808545e-01,1.006709e-03
1,warm,15,-7.923914136058e-01,8.731959e-04
1,warm,16,-7.923911178330e-01,6.164136e-04
1,warm,17,-7.923916028224e-01,4.451420e-04
1,warm,18,-7.923921250843e-01,3.724331e-04
1,warm,19,-7.923920063767e-01,3.371244e-04
1,warm,20,-7.923923027284e-01,5.913134e-04
1,warm,21,-7.923925063945e-01,6.212633e-04
1,warm,22,-7.923936776737e-01,5.449126e-04
1,warm,23,-7.923938593926e-01,7.465833e-04
1,warm,24,-7.923943533866e-01,4.963249e-04
1,warm,25,-7.923941005805e-01,3.252942e-04
1,warm,26,-7.923942543471e-01,1.753573e-04
1,warm,27,-7.923942200328e-01,1.166398e-04
1,warm,28,-7.923939011118e-01,7.215951e-05
1,warm,29,-7.923945206882e-01,6.943208e-05
1,warm,30,-7.923946595786e-01,3.945269e-05
1,warm,31,-7.923943025991e-01,3.191044e-05
1,warm,32,-7.923941228544e-01,2.524827e-05
1,warm,33,-7.923942742785e-01,2.285279e-05
1,warm,34,-7.923944724062e-01,9.382587e-06
1,warm,35,-7.923942621485e-01,4.991312e-06
1,warm,36,-7.923939344796e-01,5.036316e-06
1,warm,37,-7.923947749595e-01,1.116737e-05
1,warm,38,-7.923940933176e-01,6.183051e-06
1,warm,39,-7.923947307663e-01,1.032022e-05
1,warm,40,-7.923943259487e-01,7.686293e-06
1,warm,41,-7.923946785192e-01,5.085181e-06
1,warm,42,-7.923947645200e-01,3.085782e-06
1,warm,43,-7.923941942672e-01,7.220224e-06
1,warm,44,-7.923940497812e-01,9.430107e-06
1,warm,45,-7.923946271952e-01,6.240130e-06
1,warm,46,-7.923944827343e-01,8.743955e-06
1,warm,47,-7.923942477880e-01,9.919517e-06
1,warm,48,-7.923943299831e-01,4.430767e-06
1,warm,49,-7.923941800221e-01,1.364050e-05
1,warm,50,-7.923949009559e-01,6.189803e-06
1,warm,51,-7.923947001153e-01,1.114013e-05
1,warm,52,-7.923946379312e-01,8.899144e-06
1,warm,53,-7.923948946745e-01,6.016482e-06
1,warm,54,-7.923941454918e-01,3.266759e-06
1,warm,55,-7.923939118145e-01,4.437286e-06
1,warm,56,-7.923945715660e-01,4.649628e-06
1,warm,57,-7.923940192821e-01,5.613547e-06
1,warm,58,-7.923942580216e-01,4.923830e-06
1,warm,59,-7.923942959104e-01,3.629364e-06
1,warm,60,-7.923938733405e-01,4.150090e-06
1,warm,61,-7.923942804209e-01,1.130253e-05
1,warm,62,-7.923939030906e-01,6.828224e-06
1,warm,63,-7.923947047522e-01,4.028203e-06
1,warm,64,-7.923942605855e-01,4.170979e-06
1,warm,65,-7.923948140288e-01,5.564652e-06
1,warm,66,-7.923945436657e-01,2.705026e-06
1,warm,67,-7.923946693243e-01,3.592577e-06
1,warm,68,-7.923941453040e-01,3.022971e-06
1,warm,69,-7.923946052041e-01,4.012742e-06
1,warm,70,-7.923942571629e-01,6.004469e-06
1,warm,71,-7.923941887738e-01,6.233458e-06
1,warm,72,-7.923942273098e-01,7.339986e-06
1,warm,73,-7.923942663960e-01,6.108545e-06
1,warm,74,-7.923943319821e-01,5.897979e-06
1,warm,75,-7.923943543509e-01,1.256564e-05
1,warm,76,-7.923941870884e-01,4.038033e-06
1,warm,77,-7.923941911108e-01,5.558599e-06
1,warm,78,-7.923945588397e-01,5.099922e-06
1,warm,79,-7.923942734178e-01,4.406247e-06
1,warm,80,-7.923941822028e-01,5.095877e-06
1,warm,81,-7.923938837254e-01,4.027403e-06
1,warm,82,-7.923944394988e-01,9.447453e-06
1,warm,83,-7.923944604098e-01,7.790666e-06
1,warm,84,-7.923941513332e-01,8.187955e-06
1,warm,85,-7.923941986883e-01,5.319715e-06
1,warm,86,-7.923940186077e-01,1.292501e-05
1,warm,87,-7.923943781305e-01,1.086888e-05
1,warm,88,-7.923944877115e-01,3.964407e-06
1,warm,89,-7.923948028361e-01,1.366413e-05
1,warm,90,-7.923945502130e-01,5.100854e-06
1,warm,91,-7.923946437201e-01,2.228044e-06
1,warm,92,-7.923939947434e-01,4.057540e-06
1,warm,93,-7.923947382528e-01,9.362586e-06
1,warm,94,-7.923945082558e-01,3.528083e-06
1,warm,95,-7.923940664511e-01,4.836358e-06
1,warm,96,-7.923943111508e-01,8.651754e-06
1,warm,97,-7.923946954741e-01,3.763940e-06
1,warm,98,-7.923944000161e-01,4.207832e-06
1,warm,99,-7.923947455470e-01,4.109956e-06
1,warm,100,-7.923941900621e-01,2.345803e-06
1,warm,100,-7.923941900621e-01,2.345803e-06
1,warm,101,-7.923946175037e-01,4.075700e-06
1,warm,102,-7.923947311897e-01,7.854775e-06
1,warm,103,-7.923941010513e-01,5.520880e-06
1,warm,104,-7.923940918047e-01,5.745584e-06
1,warm,105,-7.923944050660e-01,5.924652e-06
1,warm,106,-7.923948957814e-01,7.686060e-06
