start,kind,iteration,value,g_norm
1,warm,0,-7.562503203364e-01,1.920110e-01
1,warm,1,-7.628590363684e-01,8.347135e-02
1,warm,2,-7.643440573172e-01,2.528652e-02
1,warm,3,-7.652226264592e-01,2.939738e-02
1,warm,4,-7.657350250988e-01,3.249901e-02
1,warm,5,-7.662420520507e-01,1.297422e-02
1,warm,6,-7.662806379506e-01,7.364920e-03
1,warm,7,-7.663098700039e-01,7.209495e-03
1,warm,8,-7.663734213416e-01,7.396072e-03
1,warm,9,-7.664164252131e-01,4.193046e-03
1,warm,10,-7.664281548594e-01,2.367828e-03
1,warm,11,-7.664323005232e-01,2.297448e-03
1,warm,12,-7.664367995259e-01,1.133193e-03
1,warm,13,-7.664390784219e-01,1.160756e-03
1,warm,14,-7.664380120699e-01,9.244919e-04
1,warm,15,-7.664386818397e-01,6.044134e-04
1,warm,16,-7.664414261698e-01,4.326343e-04
1,warm,17,-7.664412963328e-01,4.305722e-04
1,warm,18,-7.664411669656e-01,3.529971e-04
1,warm,19,-7.664405770501e-01,2.424602e-04
1,warm,20,-7.664402541796e-01,2.464913e-04
1,warm,21,-7.664401324589e-01,2.911859e-04
1,warm,22,-7.664412592611e-01,2.146433e-04
1,warm,23,-7.664416678293e-01,2.391157e-04
1,warm,24,-7.664408484981e-01,2.474231e-04
1,warm,25,-7.664401633726e-01,2.352446e-04
1,warm,26,-7.664422453903e-01,2.015391e-04
1,warm,27,-7.664424672720e-01,1.617633e-04
1,warm,28,-7.664424984387e-01,2.580173e-04
1,warm,29,-7.664418505088e-01,1.249351e-04
1,warm,30,-7.664418038489e-01,1.711054e-04
1,warm,31,-7.664412533205e-01,6.252341e-05
1,warm,32,-7.664407161681e-01,1.785341e-04
1,warm,33,-7.664402351416e-01,8.373335e-05
1,warm,34,-7.664409236471e-01,1.330166e-04
1,warm,35,-7.664414612208e-01,7.994287e-05
1,warm,36,-7.664417388647e-01,2.172901e-04
1,warm,37,-7.664411755866e-01,1.937603e-04
1,warm,38,-7.664400070770e-01,1.065894e-04
1,warm,39,-7.664405291406e-01,1.349044e-04
1,warm,40,-7.664399720174e-01,9.129818e-05
1,warm,41,-7.664401623500e-01,5.911477e-05
1,warm,42,-7.664405368336e-01,9.546263e-05
1,warm,43,-7.664405285452e-01,7.950104e-05
1,warm,44,-7.664425307177e-01,4.731491e-05
1,warm,45,-7.664418841734e-01,3.209384e-05
1,warm,46,-7.664414199509e-01,4.343921e-05
1,warm,47,-7.664417436290e-01,3.229640e-05
1,warm,48,-7.664423182179e-01,4.384980e-05
1,warm,49,-7.664411666112e-01,5.204231e-05
1,warm,50,-7.664420819207e-01,7.179566e-05
1,warm,51,-7.664421354945e-01,8.070178e-05
1,warm,52,-7.664430059756e-01,8.564151e-05
1,warm,53,-7.664429628399e-01,7.095363e-05
1,warm,54,-7.664426971223e-01,6.618991e-05
1,warm,55,-7.664427291496e-01,5.121785e-05
1,warm,56,-7.664419881216e-01,6.559701e-05
1,warm,57,-7.664416782141e-01,7.091253e-05
1,warm,58,-7.664412872018e-01,1.073931e-04
1,warm,59,-7.664410613693e-01,5.032355e-05
1,warm,60,-7.664406850518e-01,8.751079e-05
1,warm,61,-7.664407240921e-01,6.707199e-05
1,warm,62,-7.664404960876e-01,5.289121e-05
1,warm,63,-7.664414117035e-01,5.296106e-05
1,warm,64,-7.664413795449e-01,1.045722e-04
1,warm,65,-7.664432330228e-01,4.041940e-05
1,warm,66,-7.664421543496e-01,1.750677e-05
1,warm,67,-7.664421010051e-01,4.927535e-05
1,warm,68,-7.664418424185e-01,6.557209e-05
1,warm,69,-7.664420563146e-01,2.610870e-05
1,warm,70,-7.664412916357e-01,8.419016e-05
1,warm,71,-7.664401043325e-01,6.128522e-05
1,warm,72,-7.664397309131e-01,3.643811e-05
1,warm,73,-7.664405511016e-01,5.963631e-05
1,warm,74,-7.664416902157e-01,3.133714e-05
1,warm,75,-7.664417983196e-01,1.703203e-05
1,warm,76,-7.664413556558e-01,1.551234e-05
1,warm,77,-7.664409181317e-01,4.851632e-05
1,warm,78,-7.664414738706e-01,7.753400e-05
1,warm,79,-7.664409123023e-01,3.178185e-05
1,warm,80,-7.664411014666e-01,7.475168e-05
1,warm,81,-7.664425861969e-01,2.424791e-05
1,warm,82,-7.664419078261e-01,5.107187e-05
1,warm,83,-7.664423201164e-01,5.700812e-05
1,warm,84,-7.664420285923e-01,5.597994e-05
1,warm,85,-7.664413272071e-01,7.752376e-05
1,warm,86,-7.664414214164e-01,4.892051e-05
1,warm,87,-7.664403626956e-01,6.439351e-05
1,warm,88,-7.664404705316e-01,4.070159e-05
1,warm,89,-7.664403794027e-01,4.167925e-05
1,warm,90,-7.664406154803e-01,5.881535e-05
1,warm,91,-7.664407793213e-01,6.121770e-05
1,warm,92,-7.664401026369e-01,7.878244e-05
1,warm,93,-7.664396623125e-01,7.710978e-05
1,warm,94,-7.664406867591e-01,1.487564e-04
1,warm,95,-7.664410804566e-01,5.037896e-05
1,warm,96,-7.664425987883e-01,5.589100e-05
1,warm,97,-7.664431138933e-01,6.692111e-05
1,warm,98,-7.664432328621e-01,5.110819e-05
1,warm,99,-7.664431577181e-01,4.641898e-05
1,warm,100,-7.664432270289e-01,5.442882e-05
1,warm,100,-7.664432270289e-01,5.442882e-05
1,warm,101,-7.664430248199e-01,3.658235e-05
1,warm,102,-7.664429613583e-01,1.126165e-04
1,warm,103,-7.664429826091e-01,3.752857e-05
1,warm,104,-7.664425901779e-01,6.657280e-05
1,warm,105,-7.664423509880e-01,3.699772e-05
1,warm,106,-7.664417202756e-01,8.273683e-05
1,warm,107,-7.664413016048e-01,3.506802e-05
1,warm,108,-7.664409964349e-01,5.927368e-05
1,warm,109,-7.664406292394e-01,6.386265e-05
1,warm,110,-7.664411101512e-01,1.033773e-04
1,warm,111,-7.664411131476e-01,4.379079e-05
1,warm,112,-7.664415509409e-01,3.717933e-05
1,warm,113,-7.664409098769e-01,2.325792e-05
1,warm,114,-7.664425589432e-01,6.022677e-05
1,warm,115,-7.664422063695e-01,5.554780e-05
1,warm,116,-7.664424207091e-01,4.997803e-05
1,warm,117,-7.664426597535e-01,1.000771e-04
1,warm,118,-7.664419777800e-01,4.872773e-05
1,warm,119,-7.664411319522e-01,5.970709e-05
1,warm,120,-7.664415505664e-01,2.797320e-05
1,warm,121,-7.664410125833e-01,6.239535e-05
1,warm,122,-7.664412831842e-01,3.421307e-05
1,warm,123,-7.664405769578e-01,6.523589e-05
1,warm,124,-7.664411351036e-01,5.518459e-05
1,warm,125,-7.664406082128e-01,5.555339e-05
1,warm,126,-7.664407444329e-01,3.900565e-05
1,warm,127,-7.664403491524e-01,5.119946e-05
1,warm,128,-7.664412588501e-01,2.468750e-05
1,warm,129,-7.664411362189e-01,4.159752e-05
1,warm,130,-7.664404486674e-01,2.221321e-05
1,warm,131,-7.664402524226e-01,7.694634e-05
1,warm,132,-7.664421609107e-01,2.813153e-05
1,warm,133,-7.664433388316e-01,2.888031e-05
1,warm,134,-7.664425600572e-01,3.290875e-05
1,warm,135,-7.664417353640e-01,4.932284e-05
1,warm,136,-7.664432251541e-01,5.130563e-05
1,warm,137,-7.664432019352e-01,4.434586e-05
1,warm,138,-7.664432019352e-01,4.434586e-05
2,random,0,-4.998610769664e-01,3.168170e-03
2,random,1,-5.000785914157e-01,1.119321e-03
2,random,2,-5.017813792033e-01,1.525391e-02
2,random,3,-5.349764712045e-01,1.974438e-01
2,random,4,-5.366415944821e-01,1.905878e-01
2,random,5,-5.387167701884e-01,1.720288e-01
2,random,6,-6.487269815371e-01,2.900654e-01
2,random,7,-6.614892303000e-01,2.907477e-01
2,random,8,-6.767347907470e-01,1.900965e-01
2,random,9,-6.919579584922e-01,1.678048e-01
2,random,10,-6.993817266910e-01,1.494064e-01
2,random,11,-7.052787676005e-01,9.009639e-02
2,random,12,-7.102840871748e-01,5.255347e-02
2,random,13,-7.120863235113e-01,3.617366e-02
2,random,14,-7.137671398771e-01,5.454998e-02
2,random,15,-7.157097811890e-01,8.357698e-02
2,random,16,-7.168703940080e-01,6.431873e-02
2,random,17,-7.187527573665e-01,6.351774e-02
2,random,18,-7.209792655576e-01,1.121803e-01
2,random,19,-7.247376510695e-01,8.747503e-02
2,random,20,-7.259986205612e-01,1.063563e-01
2,random,21,-7.286620826794e-01,8.533292e-02
2,random,22,-7.310985381311e-01,4.852408e-02
2,random,23,-7.327917240944e-01,6.950156e-02
2,random,24,-7.357828927497e-01,6.774478e-02
2,random,25,-7.369067556630e-01,7.577808e-02
2,random,26,-7.395495637049e-01,8.440977e-02
2,random,27,-7.405806341704e-01,2.734184e-02
2,random,28,-7.409514276571e-01,2.914836e-02
2,random,29,-7.413235472887e-01,2.103173e-02
2,random,30,-7.416261837527e-01,1.450107e-02
2,random,31,-7.418104280381e-01,8.487075e-03
2,random,32,-7.418850499366e-01,6.201021e-03
2,random,33,-7.419110942618e-01,4.485954e-03
2,random,34,-7.419336092869e-01,4.196607e-03
2,random,35,-7.419530253179e-01,4.051115e-03
2,random,36,-7.421135534446e-01,1.371548e-02
2,random,37,-7.422722835523e-01,1.558548e-02
2,random,38,-7.425793257904e-01,2.190616e-02
2,random,39,-7.428865514972e-01,9.420142e-03
2,random,40,-7.430240508599e-01,1.659451e-02
2,random,41,-7.431912474954e-01,1.448864e-02
2,random,42,-7.432640229866e-01,1.570453e-02
2,random,43,-7.433438401247e-01,1.494591e-02
2,random,44,-7.434611591391e-01,1.546638e-02
2,random,45,-7.436980659291e-01,1.407437e-02
2,random,46,-7.440070593947e-01,2.695974e-02
2,random,47,-7.443494209267e-01,2.177156e-02
2,random,48,-7.445508436160e-01,1.204651e-02
2,random,49,-7.446690350110e-01,1.160153e-02
2,random,50,-7.447628106681e-01,7.744089e-03
2,random,51,-7.447778842189e-01,4.893359e-03
2,random,52,-7.447839134356e-01,3.785970e-03
2,random,53,-7.447904306270e-01,3.843468e-03
2,random,54,-7.447993931373e-01,3.493993e-03
2,random,55,-7.448148144825e-01,3.264011e-03
2,random,56,-7.448470764832e-01,5.040200e-03
2,random,57,-7.448695225996e-01,6.001827e-03
2,random,58,-7.449013389180e-01,5.325049e-03
2,random,59,-7.449524912859e-01,7.862878e-03
2,random,60,-7.449810128971e-01,6.756397e-03
2,random,61,-7.450034111703e-01,8.824242e-03
2,random,62,-7.450474881818e-01,7.904783e-03
2,random,63,-7.451862257361e-01,1.707772e-02
2,random,64,-7.452505842467e-01,1.635250e-02
2,random,65,-7.453559950392e-01,1.329094e-02
2,random,66,-7.454825215093e-01,1.389604e-02
2,random,67,-7.455795467900e-01,1.243018e-02
2,random,68,-7.456604138433e-01,1.370896e-02
2,random,69,-7.457344800405e-01,9.599237e-03
